,descricao,a,b,c,d,e,src
31," Marcos mente aos sábados, domingos e segunda, e fala a verdade nos outros dias da semana. Joana mente as quartas, quintas e sextas, e fala a verdade nos outros dias da semana. Se hoje ambos dizem que mentiram ontem, que dia da semana é hoje? ",Domingo,Sábado ,Sexta,Quinta ,Quarta ,/questoes-de-concursos/questoes/fcae7811-9f
32,none,none,none,none,none,none,/questoes-de-concursos/questoes/ddf3bb87-9f
33,error,error,Czergw foi aprovado no concurso e não é inteligente.,"Se Czergw foi aprovado no concurso, então ele não é inteligente.",Czergw não foi aprovado no concurso e é inteligente.,"Se Czergw não foi aprovado no concurso, então ele é inteligente.",/questoes-de-concursos/questoes/64da1b5e-9f
34,error,Alguns servidores públicos são mulheres ou não gostam de questões de raciocínio lógico.,Existe servidor público que não é mulher ou que não gosta de questões de raciocínio lógico.,Existe servidor público que é homem e gosta de questões de raciocínio lógico. ,Todo servidor público é mulher e não gosta de questões de raciocínio lógico.,Existe servidor público que é mulher e gosta de questões de raciocínio lógico.,/questoes-de-concursos/questoes/64d354c2-9f
35, Considere a seguinte afirmação: Existe servidor público que não é mulher ou que gosta de questões de raciocínio lógico.  Uma negação lógica para a afirmação apresentada acima está contida na alternativa: ,Alguns servidores públicos são mulheres ou não gostam de questões de raciocínio lógico.,Existe servidor público que não é mulher ou que não gosta de questões de raciocínio lógico.,Existe servidor público que é homem e gosta de questões de raciocínio lógico.,Todo servidor público é mulher e não gosta de questões de raciocínio lógico.,Existe servidor público que é mulher e gosta de questões de raciocínio lógico.,/questoes-de-concursos/questoes/b652596e-9f
36,error,"correta, correta e correta.","correta, incorreta e incorreta.","incorreta, incorreta e correta.","incorreta, correta e incorreta.","incorreta, incorreta e incorreta.",/questoes-de-concursos/questoes/997f2908-9f
37, Considere a seguinte afirmação: Existe servidor público que não é mulher ou que gosta de questões de raciocínio lógico. Uma negação lógica para a afirmação apresentada acima está contida na alternativa: , Alguns servidores públicos são mulheres ou não gostam de questões de raciocínio lógico. , Existe servidor público que não é mulher ou que não gosta de questões de raciocínio lógico. , Existe servidor público que é homem e gosta de questões de raciocínio lógico. , Todo servidor público é mulher e não gosta de questões de raciocínio lógico. , Existe servidor público que é mulher e gosta de questões de raciocínio lógico. ,/questoes-de-concursos/questoes/997afbc9-9f
38,error,"correta, correta e correta.","correta, incorreta e incorreta. ","incorreta, incorreta e correta.","incorreta, correta e incorreta.","incorreta, incorreta e incorreta. ",/questoes-de-concursos/questoes/93e10ac5-9f
39,error, Alguns servidores públicos são mulheres ou não gostam de questões de raciocínio lógico. , Existe servidor público que não é mulher ou que não gosta de questões de raciocínio lógico. , Existe servidor público que é homem e gosta de questões de raciocínio lógico. , Todo servidor público é mulher e não gosta de questões de raciocínio lógico. , Existe servidor público que é mulher e gosta de questões de raciocínio lógico. ,/questoes-de-concursos/questoes/93dd309c-9f
40," André, Bernardo, Caio e Delcídio estão sentados em volta de uma mesa quadrada e, dos quatro, dois são irmãos.     Sabe-se que: • Bernardo não tem irmão e está ao lado de André • Delcídio está à direita de Bernardo e tem irmão • os irmãos estão um ao lado do outro.  É correto afirmar que  ",André está à esquerda de Caio. ,Delcídio está à direita de André.,André é irmão de Delcídio.,Bernardo está em frente ao irmão de Delcídio. ,Caio está à esquerda do seu irmão. ,/questoes-de-concursos/questoes/4b443fc0-9f
41," Considere verdadeira a afirmação: “Toda criança gosta de correr”.   Considere as afirmativas a seguir.   I. Como Abel não é criança, então não gosta de correr. II. Como Bruno gosta de correr, então é criança. III. Como Carlos não gosta de correr, então não é criança.   Assinale:  ",se apenas I for verdadeira.,se apenas II for verdadeira.,se apenas III for verdadeira. ,se apenas I e II forem verdadeiras., se apenas II e III forem verdadeiras.,/questoes-de-concursos/questoes/4b412f43-9f
42," Considere a sentença: “Todas as crianças desta turma gostam de estudar e de brincar.”  Dado que essa sentença é falsa, deduz-se que ",nenhuma criança desta turma gosta de estudar e de brincar.,alguma criança desta turma não gosta de estudar ou não gosta de brincar.,todas as crianças desta turma não gostam de estudar ou não gostam de brincar. ,alguma criança desta turma não gosta de estudar nem de brincar. ,todas as crianças desta turma não gostam de estudar nem de brincar. ,/questoes-de-concursos/questoes/62a35e94-9f
43,none,none,none,none,none,none,/questoes-de-concursos/questoes/44d6edda-b1
44,none,none,none,none,none,none,/questoes-de-concursos/questoes/f16633ae-f6
45,none,none,none,none,none,none,/questoes-de-concursos/questoes/cd9353d9-7e
46,error,Ana não concorre ao cargo de auditora fiscal e Carlos concorre ao cargo de professor.,Carlos não está fazendo a prova e Jorge não concorre ao cargo de professor.,Carlos está fazendo a prova ou Jorge concorre ao cargo de professor.,Ana concorre ao cargo de professora e Jorge concorre ao cargo de auditor fiscal.,Carlos concorre ao cargo de auditor fiscal ou Ana concorre ao cargo de professor.,/questoes-de-concursos/questoes/b8f2c96c-12
47,none,none,none,none,none,none,/questoes-de-concursos/questoes/7137887c-23
48,error,I é verdadeira.,II é falsa.,II é verdadeira.,III é verdadeira.,IV é falsa.,/questoes-de-concursos/questoes/2e96b22d-dd
49,none,none,none,none,none,none,/questoes-de-concursos/questoes/0f156c87-9d
50," Assinale a opção que corresponde a uma negativa da seguinte proposição: “Se nas cidades medievais não havia lugares próprios para o teatro e as apresentações eram realizadas em igrejas e castelos, então a maior parte da população não era excluída dos espetáculos teatrais”. ", Nas cidades medievais havia lugares próprios para o teatro ou as apresentações eram realizadas em igrejas e castelos e a maior parte da população era excluída dos espetáculos teatrais. ," Se a maior parte da população das cidades medievais era excluída dos espetáculos teatrais, então havia lugares próprios para o teatro e as apresentações eram realizadas em igrejas e castelos. "," Se nas cidades medievais havia lugares próprios para o teatro e as apresentações não eram realizadas em igrejas e castelos, então a maior parte da população era excluída dos espetáculos teatrais. "," Se nas cidades medievais havia lugares próprios para o teatro ou as apresentações eram realizadas em igrejas e castelos, então a maior parte da população era excluída dos espetáculos teatrais. "," Nas cidades medievais não havia lugares próprios para o teatro, as apresentações eram realizadas em igrejas e castelos e a maior parte da população era excluída dos espetáculos teatrais. ",/questoes-de-concursos/questoes/c70c327b-9d
51," Duas proposições quaisquer, “p” e “q”, formam uma proposição composta por conjunção, tal que p ^ q. Nessa situação, é correto afirmar que o resultado da proposição será: ",Falso para qualquer valor lógico das proposições simples.,Verdadeiro para qualquer valor lógico das proposições simples. ,Falso se pelo menos uma das duas proposições simples for falsa.,Verdadeiro se pelo menos uma das duas proposições simples for verdadeira.,Falso se a preposição “p” for verdadeira.,/questoes-de-concursos/questoes/25a925bd-9d
52, A negação da proposição composta “E-mail é a comunicação mais rápida que existe ou fax não se tornou obsoleto” é: ,E-mail é a comunicação mais rápida que existe e fax não se tornou obsoleto.,E-mail tornou-se obsoleto ou fax é a comunicação mais rápida que existe. ,E-mail não é a comunicação mais rápida que existe ou fax tornou-se obsoleto.,E-mail não se tornou obsoleto e fax não é a comunicação mais rápida que existe.,E-mail não é a comunicação mais rápida que existe e fax tornou-se obsoleto.,/questoes-de-concursos/questoes/259a7df4-9d
53,none,none,none,none,none,none,/questoes-de-concursos/questoes/04651822-9d
54,none,none,none,none,none,none,/questoes-de-concursos/questoes/04623478-9d
55,none,none,none,none,none,none,/questoes-de-concursos/questoes/045e3b3d-9d
56,none,none,none,none,none,none,/questoes-de-concursos/questoes/83a4314e-9d
57,none,none,none,none,none,none,/questoes-de-concursos/questoes/7d31bed6-9d
58," Se não é verdade que, se o carro é um Fiesta, então sua cor não é azul, é correto afirmar que ",o carro é um Fiesta e sua cor é azul.,"ou o carro não é um Fiesta ou sua cor não é azul, nunca ambos.","se o carro é azul, então ele não é um Fiesta.","ou o carro é um Fiesta ou o carro é azul, nunca ambos.",o carro não é um Fiesta e sua cor não é azul.,/questoes-de-concursos/questoes/deadc19c-9c
59," Se não é verdade que, se o carro é um Fiesta, então sua cor não é azul, é correto afirmar que ",o carro é um Fiesta e sua cor é azul.,"ou o carro não é um Fiesta ou sua cor não é azul, nunca ambos.","se o carro é azul, então ele não é um Fiesta.","ou o carro é um Fiesta ou o carro é azul, nunca ambos. ",o carro não é um Fiesta e sua cor não é azul.,/questoes-de-concursos/questoes/86d13831-9c
60, A negação da proposição: ´Todas as lâmpadas estão acesas` é: ,todas as lâmpadas estão apagadas.,apenas uma das lâmpadas está apagada. , apenas uma das lâmpadas está acesa. ,pelo menos uma lâmpada está apagada. ,pelo menos uma lâmpada está acesa.,/questoes-de-concursos/questoes/23d03baa-9c
61,none,none,none,none,none,none,/questoes-de-concursos/questoes/2d6598df-9c
62,none,none,none,none,none,none,/questoes-de-concursos/questoes/a47ffe8c-9c
63,none,none,none,none,none,none,/questoes-de-concursos/questoes/a47cecac-9c
64,none,none,none,none,none,none,/questoes-de-concursos/questoes/a47a3b5f-9c
65,none,none,none,none,none,none,/questoes-de-concursos/questoes/bea3dfd1-9c
66,none,none,none,none,none,none,/questoes-de-concursos/questoes/be9fd529-9c
67,none,none,none,none,none,none,/questoes-de-concursos/questoes/b617253b-9b
68," Uma proposição equivalente de “Se Pedro é estudioso, então Maria estuda junto com Pedro para a prova” é: ","Se Pedro não é estudioso, então Maria não estuda com Pedro para a prova.",Pedro é estudioso ou Maria estuda junto com Pedro para a prova.,Pedro é estudioso se e somente se Maria estuda junto com Pedro para a prova.,Pedro é estudioso e Maria estuda junto com Pedro para a prova.,"Se Maria não estuda junto com Pedro para a prova, então Pedro não é estudioso.",/questoes-de-concursos/questoes/9e6c9c78-9b
69,none,none,none,none,none,none,/questoes-de-concursos/questoes/061e2d76-9b
70,none,none,none,none,none,none,/questoes-de-concursos/questoes/061405bd-9b
71,none,none,none,none,none,none,/questoes-de-concursos/questoes/060f245d-9b
72,none,none,none,none,none,none,/questoes-de-concursos/questoes/f75462c8-9b
73,none,none,none,none,none,none,/questoes-de-concursos/questoes/00ade48b-9a
74,none,none,none,none,none,none,/questoes-de-concursos/questoes/df98e795-9a
75,none,none,none,none,none,none,/questoes-de-concursos/questoes/27bb4fc6-99
76,none,none,none,none,none,none,/questoes-de-concursos/questoes/d477de2c-98
77, Maria gosta de sorvete de Cajá e José gosta de suco de Graviola. Qual seria a PROPOSIÇÃO NEGATIVA dessa anterior? ,Maria não gosta de sorvete de Cajá e José não gosta de suco de Graviola ,Maria não gosta de sorvete de Cajá então José não gosta de suco de Graviola,Maria não gosta de sorvete de Cajá porque José não gosta de suco de Graviola,Maria não gosta de sorvete de Cajá ou José não gosta de suco de Graviola, Maria não gosta de sorvete de Cajá apesar de José não gostar de suco de Graviola ,/questoes-de-concursos/questoes/bda07352-98
78, Assinale a Proposição INCORRETA. , O boi é pesado embora o bode não seja tão pesado ,O boi é mais pesado que o bode, O bode precisa de menos pasto que o boi então são menos pesados que os bois ,Bodes são mais leves que o boi ambos em seu estado adulto,Um bode adulto sempre será mais pesado que um boi,/questoes-de-concursos/questoes/bd9d09f1-98
79, O gavião voa porque tem asas. O balão de ar quente voa e não tem asas. Pode-se concluir que: ,não é necessário ter asas para voar.,toda ave que tem asas voa.,o balão de ar quente voa de uma forma diferente do que o gavião.,gavião voa para caçar e o balão de ar quente também.,O gavião não voa porque tem asas.,/questoes-de-concursos/questoes/bd97be87-98
80, Luis não é motorista ou João nasceu no Pará. Em lógica significa o mesmo que: ,"se Luis é motorista, então João nasceu no Pará.","se João nasceu no Pará, então Luis é motorista.","se Luis é motorista, então João não nasceu no Pará.","se Luis não é motorista, então João não nasceu no Pará.","se Luis não é motorista, então João nasceu no Pará.",/questoes-de-concursos/questoes/bd95173e-98
81, Qual proposição é incorreta? ,O gato corre ou o canário canta, O gato não corre e o canário canta,O gato não corre ou o canário não canta, O gato corre ou o canário não canta ,Tanto o gato corre como o canário canta,/questoes-de-concursos/questoes/bd8a5a8e-98
82," Nestas proposições lógicas, a INCORRETA é: ",pode-se ir de carro de Pernambuco a Salvador., água na nascente de um rio é doce ou salobra. ,Câmara dos Vereadores faz leis estaduais.,Belém fica no estado do Pará ou no Amazonas.,a Lua é um satélite da Terra.,/questoes-de-concursos/questoes/bd876fc9-98
83, João é pai natural de Antônio. João tem 60 anos e seu irmão José é mais moço 40 anos. Qual proposição é INCORRETA? ,José pode ser mais novo ou não que Antônio,Quando José nasceu João não tinha 15 anos,Antônio pode ter nascido quando João tinha 11 anos ou mais ,) João é mais velho que José acima de 20 anos,Antônio tem que ser mais novo que João,/questoes-de-concursos/questoes/bd7ec849-98
84,none,none,none,none,none,none,/questoes-de-concursos/questoes/131a1169-97
85,none,none,none,none,none,none,/questoes-de-concursos/questoes/06cdf10d-97
86,none,none,none,none,none,none,/questoes-de-concursos/questoes/06cabc09-97
87," Classifique cada uma das afirmativas a seguir como verdadeira (V) ou falsa (F). ( ) Toda proposição tem somente um valor lógico. ( ) Se a negação da proposição P é tautológica, então P é uma contingência. ( ) O valor lógico de qualquer proposição composta depende unicamente dos valores lógicos das proposições simples que a compõem. ( ) A bicondicional p ↔ q e a conjunção ( p → q ) ˄ ( q → p ) nem sempre são equivalentes. Marque a alternativa que contém a sequência CORRETA de preenchimento dos parênteses.  ","V, F, F e V.","V, F, V e V. ","F, F, V e F.","F, V, V e F.","V, F, V e F.",/questoes-de-concursos/questoes/c9023899-96
88,none,none,none,none,none,none,/questoes-de-concursos/questoes/29c8125e-95
89,error,Não é possível determinar o valor lógico de S.,error,error,error,error,/questoes-de-concursos/questoes/3b7db44d-95
90,none,none,none,none,none,none,/questoes-de-concursos/questoes/a99772d7-94
91,none,none,none,none,none,none,/questoes-de-concursos/questoes/a994aefd-94
92," Classifique cada uma das afirmativas a seguir como verdadeira (V) ou falsa (F). ( ) Toda proposição tem somente um valor lógico. ( ) Se a negação da proposição P é tautológica, então P é uma contingência. ( ) O valor lógico de qualquer proposição composta depende unicamente dos valores lógicos das proposições simples que a compõem. ( ) A bicondicional p ↔ q e a conjunção ( p → q ) ˄ ( q → p ) nem sempre são equivalentes. Marque a alternativa que contém a sequência CORRETA de preenchimento dos parênteses. ","V, F, F e V.","V, F, V e V.","F, F, V e F."," F, V, V e F.","V, F, V e F.",/questoes-de-concursos/questoes/9d2da7ec-94
93," A alternativa que contém a negação lógica da afirmação “Letícia está doente e Rodrigo foi trabalhar” é: ""Letícia ","está doente e Rodrigo não foi trabalhar."" ","não está doente ou Rodrigo não foi trabalhar."" ","não está doente ou Rodrigo foi trabalhar."" ","está doente ou Rodrigo não foi trabalhar."" ","não está doente e Rodrigo não foi trabalhar."" ",/questoes-de-concursos/questoes/9fd904c1-91
94," A negação lógica da proposição composta “Rio de Janeiro é cidade do Nordeste ou São Paulo é cidade do Sudeste"", é: ",Rio de Janeiro é cidade do Nordeste e São Paulo não é cidade do Sudeste.,Rio de Janeiro não é cidade do Nordeste e São Paulo não é cidade do Sudeste.,Rio de Janeiro não é cidade do Nordeste ou São Paulo não é cidade do Sudeste.,"Se Rio de Janeiro é cidade do Nordeste, então São Paulo não é cidade do Sudeste."," Se Rio de Janeiro não é cidade do Nordeste, então São Paulo não é cidade do Sudeste. ",/questoes-de-concursos/questoes/f7d2485b-8f
95,error,Algum assistente social não acompanhou o julgamento.,Todos os assistentes sociais acompanharam o julgamento. ,Nem todos os assistentes sociais acompanharam o julgamento.,Nenhum assistente social acompanhou o julgamento. ,Pelo menos um assistente social não acompanhou o julgamento.,/questoes-de-concursos/questoes/98114691-8e
96,none,none,none,none,none,none,/questoes-de-concursos/questoes/97f990f1-8e
97," Em cada uma das opções abaixo, é apresentada uma proposição P e uma proposta para a sua negação: ~P. Assinale a opção em que ~P é negação correta de P. ",P: Todo estudante do IFF cursa pelo menos uma disciplina na qual o docente é um professor assistente. ~P: Nenhum estudante do IFF cursa disciplina na qual o docente é um professor assistente. ,"P: Todos os estudantes entregaram suas tarefas, e o professor está presente. ~P: Algum estudante não entregou sua tarefa, e o professor está ausente.",P: A prova estava difícil ou os alunos não estavam bem preparados. ~P: A prova não estava difícil e os alunos estavam bem preparados.,"P: Se chove pela manhã, a aula começa com atraso. ~P: Chove pela manhã e a aula não começa com atraso.",P: João estuda se tiver um bom professor. ~P: João não estuda se não tiver um bom professor.,/questoes-de-concursos/questoes/8725c9b0-8d
98,none,none,none,none,none,none,/questoes-de-concursos/questoes/0728665b-87
99,none,none,none,none,none,none,/questoes-de-concursos/questoes/3045f5e1-86
