,descricao,a,b,c,d,e,src
23,error,Carlos é professor se João é engenheiro.,João não é engenheiro e Carlos não é professor.,João não é engenheiro ou Carlos não é professor. ,"se João é engenheiro, então, Carlos não é professor.","se Carlos não é professor, então, João é engenheiro.",/questoes-de-concursos/questoes/fcb2dc90-2d
24," “O acidente foi investigado e o autor foi encontrado”. De acordo com a lógica proposicional, a negação da frase é descrita como: ",“o acidente não foi investigado e o autor não foi encontrado”,“o acidente não foi investigado ou o autor não foi encontrado”,“o acidente não foi investigado e o autor foi encontrado” ,“o acidente foi investigado e o autor não foi encontrado” ,“o acidente não foi investigado ou o autor foi encontrado” ,/questoes-de-concursos/questoes/d3c0b395-2d
25, A frase “O departamento de polícia estava cheio ou era feriado” é logicamente equivalente a frase: ,o departamento de polícia estava cheio e era feriado ,o departamento de polícia não estava cheio ou não era feriado,"se o departamento de polícia não estava cheio, então era feriado ","o departamento de polícia estava cheio se, e somente se, era feriado","se o departamento de polícia não estava cheio, então não era feriado",/questoes-de-concursos/questoes/d3b73a78-2d
26,none,none,none,none,none,none,/questoes-de-concursos/questoes/c7fc8edd-2a
27," A alternativa que representa uma sentença logicamente equivalente à afirmação “Se Maria é adorável, então João é avarento ou Antônio não é bonito” é: ","Se João não é avarento ou Antônio é bonito, então Maria não é adorável.","Se João não é avarento e Antônio é bonito, então Maria não é adorável.","Se Maria não é adorável, então João não é avarento ou Antônio é bonito.","Se João é avarento ou Antônio não é bonito, então Maria é adorável.","Se Maria é adorável, então João não é avarento ou Antônio é bonito.",/questoes-de-concursos/questoes/29d5514e-1f
28, A negação da sentença “Existe aluno da turma de matemática que não estudou para a prova” é:  ,Todos os alunos da turma de matemática estudaram para a prova.,Existe aluno da turma de matemática que estudou para a prova.,Nenhum aluno da turma de matemática estudou para a prova.,Existe aluno que estudou para a prova de matemática.,Todos os alunos da turma de matemática não estudaram para a prova. ,/questoes-de-concursos/questoes/8a713886-11
29,none,none,none,none,none,none,/questoes-de-concursos/questoes/5a704e97-10
30," De acordo com as regras de De Morgan, podemos afirmar que a negação da sentença “9 é um número primo ou 16 é um número par” é: ",9 não é um número primo ou 16 não é um número par.,9 é um número primo ou 16 não é um número par.,9 não é um número primo e 16 é um número par.,"9 é um número primo se, e somente se, 16 é um número par.",9 não é um número primo e 16 não é um número par.,/questoes-de-concursos/questoes/ea0966f8-0e
31,none,none,none,none,none,none,/questoes-de-concursos/questoes/09dfd96d-0e
32," A alternativa que apresenta uma proposição logicamente equivalente à condicional “Se João é dentista, então Nara é jornalista” é: ","Se João não é dentista, então Nara não é jornalista.",João é dentista e Nara não é jornalista.,João é dentista ou Nara é jornalista.,"Se Nara não é jornalista, então João não é dentista.",Nara não é jornalista ou João é dentista.,/questoes-de-concursos/questoes/7133648b-0d
33,error,A sacola arrebenta ou fica pesada e os catadores coletaram todas as latinhas.," Se a sacola não arrebenta e não fica pesada, então os catadores não coletaram todas as latinhas. ","Se a sacola arrebenta e não fica pesada, então os catadores coletaram todas as latinhas."," Se a sacola não arrebenta e fica pesada, então os catadores não coletaram todas as latinhas. ",Os catadores coletaram todas as latinhas e a sacola arrebenta e fica pesada.,/questoes-de-concursos/questoes/bcbc1595-0d
34,error,"O indivíduo não é um contraventor, e resta esperança para ele.","Se resta esperança para ele, então o indivíduo não é um contraventor.","O indivíduo é um contraventor, e resta esperança para ele.","Se não resta esperança para ele, então o indivíduo é um contraventor.","Resta esperança para ele, ou o indivíduo não é um contraventor.",/questoes-de-concursos/questoes/bca3b7d7-0d
35,error,Ameaça chuva ou não saio com capa e saio com guarda-chuva.,"Ameaça chuva e, saio com capa ou saio com guarda-chuva.","Se não ameaça chuva, saio com capa e não saio com guarda-chuva.",Ameaça chuva ou saio com capa ou saio com guarda-chuva.,Não ameaça chuva e não saio com capa ou saio com guarda-chuva.,/questoes-de-concursos/questoes/bc9d836e-0d
36,error,As camisas não estão passadas ou os sapatos estão engraxados.,As camisas não estão passadas e os sapatos estão engraxados.,As camisas estão passadas ou os sapatos estão engraxados.,Ou as camisas estão passadas ou os sapatos não estão engraxados.,As camisas não estão passadas e os sapatos não estão engraxados.,/questoes-de-concursos/questoes/bc8be083-0d
37," De acordo com as regras da lógica para quantificadores, a negação da sentença “Todos os moradores da cidade foram vacinados” é: ",Nenhum morador da cidade foi vacinado. ,Todos os moradores da cidade não foram vacinados., Existe morador da cidade que foi vacinado.,Existe morador da cidade que não foi vacinado.,Existe pessoa vacinada que não é morador da cidade.,/questoes-de-concursos/questoes/1378eccc-0d
38," Sabendo que é falsa a proposição “Se Ana é professora de cálculo, então Márcio é aluno de Ana”, podemos afirmar que é verdade que:  ",Márcio é aluno de Ana.,Márcio é aluno de Ana e Ana é professora de cálculo.,Ana não é professora de cálculo.,Ana não é professora de cálculo ou Márcio é aluno de Ana.,Ana é professora de cálculo. ,/questoes-de-concursos/questoes/13546523-0d
39," De acordo com as regras da lógica formal, mais precisamente, as regras de De Morgan, a sentença equivalente à negação da proposição “Antônio é técnico em contabilidade ou é técnico em administração” é:  ",Antônio é técnico em contabilidade e é técnico em administração.,Antônio não é técnico em contabilidade e não é técnico em administração.,Antônio é técnico em contabilidade ou não é técnico em administração.,Antônio não é técnico em contabilidade e é técnico em administração.,Antônio não é técnico em contabilidade ou não é técnico em administração.,/questoes-de-concursos/questoes/97dc527b-0c
40," A proposição “Se Jair é engenheiro, então ele sabe matemática” é logicamente equivalente à proposição:  ",Jair não é engenheiro ou ele sabe matemática.,Jair é engenheiro e ele sabe matemática.,"Se Jair não é engenheiro, então ele não sabe matemática.","Se Jair sabe matemática, então ele é engenheiro. ","Jair é engenheiro se, e somente se, ele sabe matemática.",/questoes-de-concursos/questoes/97d5682c-0c
41,none,none,none,none,none,none,/questoes-de-concursos/questoes/61aa4e97-07
42," Uma afirmação que corresponde à negação lógica da afirmação: “Troveja e chove muito, ou o dia está lindo”, é: ","Troveja ou não chove muito, e o dia está lindo.","Troveja ou chove muito, e o dia não está lindo","Não troveja e não chove muito, ou o dia não está lindo.","Não troveja ou não chove muito, e o dia não está lindo.","Não troveja ou chove muito, ou o dia está lindo.",/questoes-de-concursos/questoes/f3fc0630-06
43,error,Francisco é o diretor.,Francisco é o diretor e Ivete é a secretária e Helena é a presidente.,Francisco não é o diretor e Ivete não é a secretária e Helena é a presidente.,Ivete não é a secretária e Helena é a presidente.,Ivete é a secretária e Helena não é a presidente.,/questoes-de-concursos/questoes/f3f8c8b1-06
44," A negação da proposição ""(∀xp(x)) ∧ (∃yq(y))"" é  ",error,error,error,error,error,/questoes-de-concursos/questoes/0c4c072a-06
45," Analise as assertivas e assinale a alternativa que aponta as corretas.   I. A negação da proposição: “Se o chefe está ausente, alguns servidores não realizam os trabalhos previstos” é: “Todos os servidores realizam os trabalhos previstos e o chefe está ausente”.   II. A negação da proposição: “Todos os servidores realizam os trabalhos previstos e o chefe está presente” é: “Pelo menos um servidor não realiza os trabalhos previstos ou o chefe não está presente”.   III. A negação da proposição: “Todos os servidores realizam os trabalhos previstos e o chefe está presente” é: “Existe servidor que não realiza os trabalhos previstos e o chefe não está presente”.   IV. A negação da proposição: “Alguns servidores não realizam os trabalhos previstos ou o chefe está ausente” é: “Todos os servidores realizam os trabalhos previstos e o chefe não está ausente”.  "," Apenas I, II e III.  "," Apenas I, II e IV. "," Apenas I, III e IV.  "," Apenas II, III e IV.  "," I, II, III e IV. ",/questoes-de-concursos/questoes/0c4124ed-06
46," Considere as seguintes afirmações:   • Se Ana for atriz, então a mãe de Ana não conhecerá Paris.    • Se a mãe de Ana não conhecerá Paris, então Rita não será bailarina.    • Pedro passará no concurso ou a mãe de Ana não conhecerá Paris.    • Pedro não passará no concurso e Ana não será atriz.    A partir dessas afirmações, é correto afirmar que ", Rita não será bailarina e Ana não será atriz. , Ana será atriz e a mãe de Ana conhecerá Paris. , A mãe de Ana conhecerá Paris ou Rita será bailarina.  , Pedro passará no concurso ou a mãe de Ana conhecerá Paris.  , Pedro não passará no concurso e Ana será atriz. ,/questoes-de-concursos/questoes/0c3b6c84-06
47," Assinale a alternativa que apresenta uma sentença logicamente equivalente à sentença: “Se Beatriz for promovida, então Ana será demitida”. ", “Beatriz será promovida ou Ana não será demitida”.  ," “Se Ana for demitida, então Beatriz não será promovida”. "," “Se Beatriz não for promovida, então Ana não será demitida”. "," ""Se Ana não for demitida, então Beatriz não será promovida”. ", “Beatriz será promovida ou Ana será demitida”. ,/questoes-de-concursos/questoes/0c35e4d2-06
48," De acordo com as regras de equivalências lógicas, mais precisamente, as Leis de Morgan, a negação da sentença composta “3 é número primo ou 13 é número par” é: ",3 não é número primo e 13 é número par. ,3 é número primo e 13 não é número par.,3 não é número primo ou 13 não é número par.," Se 3 é número primo, então 13 é número par.",3 não é número primo e 13 não é número par.,/questoes-de-concursos/questoes/cab8dda6-05
49," A negação da proposição: “se a Rússia invadir a Ucrânia, então não haverá o gasoduto Nord Stream 2” é redigida da seguinte maneira: "," Se a Rússia não invadir a Ucrânia, então haverá o gasoduto Nord Stream 2. "," Se a Rússia invadir a Ucrânia, então haverá o gasoduto Nord Stream 2. ", A Rússia invade a Ucrânia e haverá o gasoduto Nord Stream 2. , A Rússia não invade a Ucrânia e não haverá o gasoduto Nord Stream 2. , A Rússia invade a Ucrânia ou não haverá o gasoduto Nord Stream 2.  ,/questoes-de-concursos/questoes/a920fce9-04
50,error, P ∧ Q  , P ∨ Q , P  , P → Q  , P ∨ ~Q  ,/questoes-de-concursos/questoes/a91e14be-04
51,none,none,none,none,none,none,/questoes-de-concursos/questoes/3ee55f9f-04
52,none,none,none,none,none,none,/questoes-de-concursos/questoes/021d01df-04
53,none,none,none,none,none,none,/questoes-de-concursos/questoes/343fbcff-04
54," Os irmãos Pedro, Felipe, Ricardo, Douglas e Danilo decidem ir assistir a um jogo de futebol, cada um vai por um caminho diferente e todos chegaram em horários distintos. Sabendo que:     • Felipe chegou antes de Douglas.     • Pedro chegou antes de Ricardo.     • Pedro chegou antes de Douglas.       • Danilo chegou depois de Ricardo.        • Danilo chegou depois de Douglas.     • Felipe não foi o primeiro a chegar. Quem foi o primeiro e o último a chegar, respectivamente? ", Pedro Ricardo,Pedro Danilo,Felipe Danilo,Felipe Ricardo,Douglas Danilo,/questoes-de-concursos/questoes/f8829c7d-02
55,none,none,none,none,none,none,/questoes-de-concursos/questoes/c15c0b1a-fd
56,none,none,none,none,none,none,/questoes-de-concursos/questoes/c158e33b-fd
57,none,none,none,none,none,none,/questoes-de-concursos/questoes/c1559e2a-fd
58,none,none,none,none,none,none,/questoes-de-concursos/questoes/621c36fc-f5
59," Em um setor de estocagem, existe uma determinada quantidade desconhecida de itens do tipo A, uma quantidade desconhecida de itens do tipo B e outra quantidade também desconhecida de itens do tipo C. A estocagem dessas quantidades dos três itens ocupa, sem desperdícios de caixas vazias, exatamente 50 caixas. Se não houvesse itens do tipo C, poderíamos armazenar o dobro de itens do tipo B juntamente com o triplo de itens do tipo A em 60 caixas também sem caixas vazias. Finalmente, o armazenamento apenas dos itens B e C pode ser feito em apenas 40 caixas, também sem desperdício de caixas vazias. Sabendo que cada item, seja do tipo A, do tipo B ou do tipo C, ocupa exatamente uma caixa, podemos dizer que a quantidade de itens do tipo C é igual a ",25,20,15,10,5,/questoes-de-concursos/questoes/5a67fb2f-f4
60," Em um dado meio de cultura, estima-se que o número de bactérias dobre a cada intervalo de meia hora. Uma colônia dessas bactérias nesse meio de cultura possui tamanho apreciável a olho nu, quando possui mais de 100.000 bactérias. Nessas condições, se uma única bactéria for inoculada nesse meio de cultura, sua colônia será de tamanho apreciável a olho nu ",até no máximo 3 horas após a inoculação.,"depois de 3 horas, mas menos que 6 horas após a inoculação. ","depois de 6 horas, mas menos que 12 horas após a inoculação.","depois de 12 horas, mas menos que 24 horas após a inoculação.",depois de 24 horas após a inoculação.,/questoes-de-concursos/questoes/5a6541f3-f4
61," Um exame de ressonância tem uma duração média entre de 15 e 30 minutos, podendo durar até 2 horas dependendo da área a ser examinada. Para um exame mais detalhado, um especialista estimou uma duração de 4 horas e 10 minutos para o exame constatando, em seguida, que o tempo real foi 30% menor que esta estimativa. O tempo total do exame foi, então, de ",1 hora e 15 minutos.,2 horas.,2 horas e 48 minutos.,2 horas e 55 minutos.,3 horas e 12 minutos.,/questoes-de-concursos/questoes/5a513d14-f4
62, “O galo cantou ontem e eu acordei 6h da manhã”. Qual é a negação dessa frase? ,O galo não cantou ontem e eu não acordei 6h da manhã.,O galo cantou ontem ou eu acordei 6h da manhã.,O galo não cantou ontem ou eu não acordei 6h da manhã.,"O galo não cantou ontem, logo, eu não acordei 6h da manhã.","O galo não cantou ontem se, e somente, se eu não acordei 6h da manhã.",/questoes-de-concursos/questoes/5debff28-f3
63,none,none,none,none,none,none,/questoes-de-concursos/questoes/11efc806-ef
64,none,none,none,none,none,none,/questoes-de-concursos/questoes/f8fd341f-ee
65,none,none,none,none,none,none,/questoes-de-concursos/questoes/f8f7346d-ee
66,none,none,none,none,none,none,/questoes-de-concursos/questoes/d12ecdb7-ec
67,none,none,none,none,none,none,/questoes-de-concursos/questoes/c49b03b2-e6
68, Considere a seguinte afirmação: “Ou meu irmão casa esse ano ou terá um filho”.A negação dessa afirmação é: ,"Se meu irmão não casa esse ano, então terá um filho.",Ou meu irmão não casa esse ano ou não terá um filho.  ,Ou meu irmão não casa esse ano ou terá um filho.  ,Se meu irmão não casa esse ano não terá um filho. ,"Se meu irmão casa esse ano, então terá um filho.",/questoes-de-concursos/questoes/bc1837db-e2
69,none,none,none,none,none,none,/questoes-de-concursos/questoes/e2381bb8-e1
70,none,none,none,none,none,none,/questoes-de-concursos/questoes/c76dc388-dc
71," Antônia, Joana e Lúcia são amigas que moram em cidades distintas: Brasília, Belo Horizonte e São Paulo. Cada uma delas frequenta apenas um dos seguintes cursos: Engenharia, Direito e Arquitetura. Não há duas delas que moram na mesma cidade nem que frequentam o mesmo curso. Além disso, sabe-se que I. Antônia não mora em Belo Horizonte. II. Joana não mora em São Paulo. III. A amiga que mora em Belo Horizonte não cursa Direito. IV. A amiga que mora em São Paulo cursa Arquitetura. V. Joana não cursa Engenharia. Com base nessas informações, é correto afirmar que Lúcia mora em ____________________ e cursa _________________. Os termos que preenchem, correta e respectivamente, as lacunas acima são:  ",Brasília e Direito,Brasília e Engenharia,São Paulo e Arquitetura,Belo Horizonte e Engenharia,Belo Horizonte e Arquitetura,/questoes-de-concursos/questoes/2a509390-db
72,error,Brasília e Direito,Brasília e Engenharia,São Paulo e Arquitetura  ,Belo Horizonte e Engenharia ,Belo Horizonte e Arquitetura,/questoes-de-concursos/questoes/3dd8afc6-d7
73,error,As contas serão pagas sem atraso e novas hidrelétricas não serão construídas. ,Novas hidrelétricas não serão construídas e as contas não serão pagas com atraso.  ,As tarifas de energia elétrica não aumentarão ou novas hidrelétricas serão construídas. , Novas hidrelétricas serão construídas e o consumo de energia elétrica por residência vai diminuir.  , O consumo de energia elétrica por residência vai diminuir ou novas hidrelétricas serão construídas. ,/questoes-de-concursos/questoes/3dd251d3-d7
74," Dentre as alternativas a seguir, aquela que apresenta a negação correta da proposição “Carla é alta e magra mas não gosta de verduras” é:  ",Carla é baixa e gorda e gosta de verduras.,Carla é baixa ou gorda e gosta de verduras.,Carla não é alta nem é magra e gosta de verduras.,Carla não é alta ou não é magra ou gosta de verduras.,É falso que Carla seja alta ou magra e gosta de verduras.,/questoes-de-concursos/questoes/3dcb84c7-d7
75,error,Nem todo adolescente é imaturo.,Algum adolescente não é imaturo.  ,Todas as pessoas imaturas são rebeldes. ,Existem adolescentes que não são imaturos.,É falso que alguns adolescentes não são rebeldes.,/questoes-de-concursos/questoes/3dc5f634-d7
76,error,"Maria, Miguel, João, Carlos e Laura.","Maria, João, Miguel, Carlos e Laura.","Laura, Carlos, João, Miguel e Maria.","Laura, Carlos, João, Maria e Miguel.","Carlos, Laura, Miguel, João e Maria.",/questoes-de-concursos/questoes/3dbfeb73-d7
77,error,Ninguém erra e merece uma segunda chance.,Ninguém erra e não merece uma segunda chance.,Ninguém erra ou não merece uma segunda chance.,Existe quem não erra e não merece uma segunda chance.,Existe quem não erra ou não merece uma segunda chance.,/questoes-de-concursos/questoes/3a55c5f9-d6
78," Uma equivalente lógica para a afirmação – Se o dia foi corrido, então trabalhei muito – está contida na alternativa: ","Se o dia não foi corrido, então não trabalhei muito.","Se trabalhei muito, então o dia foi corrido.",O dia foi corrido e não trabalhei muito.,O dia não foi corrido e trabalhei muito.,"Se não trabalhei muito, então o dia não foi corrido.",/questoes-de-concursos/questoes/3a4afa81-d6
79,none,none,none,none,none,none,/questoes-de-concursos/questoes/e6c8df59-cf
80," Considere a frase popular: “Quem não deve, não teme” Uma frase logicamente equivalente é ",Quem não teme não deve.,"Quem deve, teme.","Quem teme, deve.",Alguém deve e não teme.,Alguém teme ou deve.,/questoes-de-concursos/questoes/1bd535da-cd
81,none,none,none,none,none,none,/questoes-de-concursos/questoes/3c445639-cc
82,none,none,none,none,none,none,/questoes-de-concursos/questoes/3c3e7a0a-cc
83, A negação da proposição “Todo bioquímico ajuda a desenvolver vacinas” é: ,Há quem ajude a desenvolver vacinas e não seja bioquímico.,Nenhum bioquímico ajuda a desenvolver vacinas.,Todos os que ajudam a desenvolver vacinas são bioquímicos.,Há bioquímicos que ajudam a desenvolver vacinas.,Pelo menos um bioquímico não ajuda a desenvolver vacinas.,/questoes-de-concursos/questoes/f33341a3-cb
84,error," Não aconteceu o atraso ou o pagamento das multas foi aplicado com imposto de 0,33% ao dia. "," Aconteceu o atraso ou o pagamento das multas foi aplicado com imposto de 0,33% ao dia. "," Não aconteceu o atraso e o pagamento das multas foi aplicado com imposto de 0,33% ao dia. ","Aconteceu o atraso e o pagamento das multas não foi aplicado com imposto de 0,33% ao dia."," Se o pagamento das multas foi aplicado com imposto de 0,33% ao dia, então não aconteceu o atraso.  ",/questoes-de-concursos/questoes/f323e395-cb
85,error," Se uma vacina não foi aprovada para uso, então seus efeitos colaterais graves não são raros e os leves são curtos. "," Se os efeitos colaterais graves de uma vacina são raros ou os leves são curtos, então a vacina foi aprovada para uso.  "," Se os efeitos colaterais graves de uma vacina são raros e os leves são curtos, então a vacina foi aprovada para uso.  "," Se os efeitos colaterais graves de uma vacina não são raros e os leves não são curtos, então a vacina não foi aprovada para uso.  "," Se os efeitos colaterais graves de uma vacina não são raros ou os leves não são curtos, então a vacina não foi aprovada para uso. ",/questoes-de-concursos/questoes/f31aa496-cb
86," Assinale a opção que apresenta uma proposição logicamente equivalente à proposição “Se os ovos foram produzidos na fazenda, então os ovos passaram pelo controle de qualidade”.  ", “Os ovos não foram produzidos na fazenda e os ovos passaram pelo controle de qualidade”. ," “Se os ovos passaram pelo controle de qualidade, então os ovos foram produzidos na fazenda”. "," “Se os ovos não foram produzidos na fazenda, então os ovos não passaram pelo controle de qualidade”. ", “Os ovos foram produzidos na fazenda ou os ovos passaram pelo controle de qualidade”.  ," “Se os ovos não passaram pelo controle de qualidade, então os ovos não foram produzidos na fazenda”. ",/questoes-de-concursos/questoes/2f34c6d6-cb
87," Assinale a opção que apresenta uma proposição que constitui uma negação da proposição “Se o bezerro tem brucelose, então o bezerro tem tuberculose”. ","“Se o bezerro tem tuberculose, então o bezerro não tem brucelose”.",“O bezerro não tem brucelose e o bezerro tem tuberculose”.,“O bezerro tem brucelose e o bezerro não tem tuberculose”. ,"“Se o bezerro não tem brucelose, então o bezerro não tem tuberculose”.","“O bezerro não tem brucelose se, e somente se, o bezerro não tem tuberculose”.",/questoes-de-concursos/questoes/2f2f375b-cb
88,error,"Se Pedro não tem olhos azuis, então o filho de Pedro tem olhos azuis.","Se Pedro tem olhos azuis, então o filho de Pedro não tem olhos azuis.",Pedro não tem olhos azuis ou o filho de Pedro tem olhos azuis.,Pedro não tem olhos azuis e o filho de Pedro não tem olhos azuis.,"Pedro não tem olhos azuis se, e somente se, o filho de Pedro tem olhos azuis.",/questoes-de-concursos/questoes/a1dd02d6-c7
89," A negação da sentença composta “Artur fez a vacina da Covid e fez a vacina da gripe”, de acordo com as Leis de De Morgan, é: ",Artur fez a vacina da Covid ou não fez a vacina da gripe.,Artur não fez a vacina da Covid ou não fez a vacina da gripe.,Artur não fez a vacina da Covid e não fez a vacina da gripe.,Artur não fez a vacina da Covid ou fez a vacina da gripe.,Artur não fez a vacina da Covid e fez a vacina da gripe. ,/questoes-de-concursos/questoes/a1d0c52b-c7
90, A negação da sentença “Existe pelo menos um aluno de lógica que foi vacinado” é: ,Existe pelo menos um aluno de lógica que não foi vacinado.,Todos os alunos de lógica não foram vacinados.,Existe alguém que foi vacinado e é aluno de lógica.,Todos os alunos de lógica foram vacinados. ,Todas as pessoas vacinadas são alunos de lógica.,/questoes-de-concursos/questoes/a1cb16c2-c7
91, A negação da proposição “João mora em Vacaria e Maria não mora em Vacaria” é:  ,João não mora em Vacaria e Maria mora em Vacaria. ,João não mora em Vacaria ou Maria mora em Vacaria.,João mora em Vacaria ou Maria não mora em Vacaria., João não mora em Vacaria e Maria não mora em Vacaria.,João mora em Vacaria e Maria mora em Vacaria.,/questoes-de-concursos/questoes/ed0af90e-c6
